"Ano Lançamento","Mês Base Lançamento","Esfera Orçamentária",,"UO - Órgão Máximo",,"Unidade Orçamentária",,"Grupo Despesa",,"Modalidade Aplicação",,"Resultado EOF",,"Função Governo",,"Subfunção Governo",,"Programa Governo",,"Ação Governo",,"Região PT","UF PT",,"Município PT","Movim. Líquido - R$ (Item Informação)"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14112","TRIBUNAL REGIONAL ELEITORAL DE MATO G. DO SUL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","15YX","AMPLIACAO DO EDIFICIO-SEDE DO TRIBUNAL REGIONAL ELEITORAL DE","CENTRO-OESTE","MS","MATO GROSSO DO SUL","CAMPO GRANDE","47.704,69"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14112","TRIBUNAL REGIONAL ELEITORAL DE MATO G. DO SUL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","CENTRO-OESTE","MS","MATO GROSSO DO SUL","SEM INFORMACAO","285.386,76"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14113","TRIBUNAL REGIONAL ELEITORAL DE MINAS GERAIS","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","SUDESTE","MG","MINAS GERAIS","SEM INFORMACAO","301.878,45"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14114","TRIBUNAL REGIONAL ELEITORAL DO PARA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORTE","PA","PARA","SEM INFORMACAO","497.429,53"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14114","TRIBUNAL REGIONAL ELEITORAL DO PARA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","7XT3","IMPLANTACAO DE USINA DE ENERGIA FOTOVOLTAICA DO TRIBUNAL REG","NORTE","PA","PARA","SANTAREM","54.227,90"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14115","TRIBUNAL REGIONAL ELEITORAL DA PARAIBA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORDESTE","PB","PARAIBA","SEM INFORMACAO","110.755,53"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14117","TRIBUNAL REGIONAL ELEITORAL DE PERNAMBUCO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORDESTE","PE","PERNAMBUCO","SEM INFORMACAO","131.323,03"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14118","TRIBUNAL REGIONAL ELEITORAL DO PIAUI","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORDESTE","PI","PIAUI","SEM INFORMACAO","68.534,09"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14119","TRIBUNAL REGIONAL ELEITORAL DO RIO DE JANEIRO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","SUDESTE","RJ","RIO DE JANEIRO","SEM INFORMACAO","48.037,97"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14119","TRIBUNAL REGIONAL ELEITORAL DO RIO DE JANEIRO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","219Z","CONSERVACAO E RECUPERACAO DE ATIVOS DE INFRAESTRUTURA DA UNI","SUDESTE","RJ","RIO DE JANEIRO","SEM INFORMACAO","5.080,32"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14120","TRIBUNAL REGIONAL ELEITORAL DO RIO G.DO NORTE","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORDESTE","RN","RIO GRANDE DO NORTE","SEM INFORMACAO","266.472,18"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14121","TRIBUNAL REGIONAL ELEITORAL DO RIO G. DO SUL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","SUL","RS","RIO GRANDE DO SUL","SEM INFORMACAO","108.570,81"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14122","TRIBUNAL REGIONAL ELEITORAL DE RONDONIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","159L","CONSTRUCAO DO EDIFICIO-SEDE DO TRIBUNAL REGIONAL ELEITORAL D","NORTE","RO","RONDONIA","SEM INFORMACAO","615.874,97"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14122","TRIBUNAL REGIONAL ELEITORAL DE RONDONIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORTE","RO","RONDONIA","SEM INFORMACAO","78.676,08"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14123","TRIBUNAL REGIONAL ELEITORAL DE SANTA CATARINA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","SUL","SC","SANTA CATARINA","SEM INFORMACAO","598.343,64"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14124","TRIBUNAL REGIONAL ELEITORAL DE SAO PAULO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","342.030,39"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14125","TRIBUNAL REGIONAL ELEITORAL DE SERGIPE","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORDESTE","SE","SERGIPE","SEM INFORMACAO","250.932,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14126","TRIBUNAL REGIONAL ELEITORAL DE TOCANTINS","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORTE","TO","TOCANTINS","SEM INFORMACAO","20.890,56"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14127","TRIBUNAL REGIONAL ELEITORAL DE RORAIMA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","15Z3","AMPLIACAO DO EDIFICIO-SEDE DO TRIBUNAL REGIONAL ELEITORAL DE","NORTE","RR","RORAIMA","BOA VISTA","12.830,19"
"2025","JANEIRO","1","ORCAMENTO FISCAL","14000","JUSTICA ELEITORAL","14128","TRIBUNAL REGIONAL ELEITORAL DO AMAPA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","20GP","JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI","NORTE","AP","AMAPA","SEM INFORMACAO","49.227,75"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15101","TRIBUNAL SUPERIOR DO TRABALHO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","1.800.415,71"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15101","TRIBUNAL SUPERIOR DO TRABALHO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","131","COMUNICACAO SOCIAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","219I","PUBLICIDADE INSTITUCIONAL E DE UTILIDADE PUBLICA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","1.149,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15102","TRIBUNAL REGIONAL DO TRABALHO DA 1A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUDESTE","RJ","RIO DE JANEIRO","SEM INFORMACAO","123.571,40"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15103","TRIBUNAL REGIONAL DO TRABALHO DA 2A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","492.458,64"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15104","TRIBUNAL REGIONAL DO TRABALHO DA 3A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUDESTE","MG","MINAS GERAIS","SEM INFORMACAO","56.567,27"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15105","TRIBUNAL REGIONAL DO TRABALHO DA 4A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","134B","CONSTRUCAO DO EDIFICIO-ANEXO AO FORUM TRABALHISTA DE RIO GRA","SUL","RS","RIO GRANDE DO SUL","RIO GRANDE","602.581,78"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15105","TRIBUNAL REGIONAL DO TRABALHO DA 4A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","134F","CONSTRUCAO DO EDIFICIO-SEDE DO FORUM TRABALHISTA DE SANTA RO","SUL","RS","RIO GRANDE DO SUL","SANTA ROSA","1.364,57"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15105","TRIBUNAL REGIONAL DO TRABALHO DA 4A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","21H4","RECUPERACAO DA UNIDADE DO TRIBUNAL REGIONAL DO TRABALHO DA 4","SUL","RS","RIO GRANDE DO SUL","SEM INFORMACAO","39.608,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15105","TRIBUNAL REGIONAL DO TRABALHO DA 4A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUL","RS","RIO GRANDE DO SUL","SEM INFORMACAO","1.243.183,51"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15106","TRIBUNAL REGIONAL DO TRABALHO DA 5A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","15RH","AQUISICAO E IMPLANTACAO DE EDIFICIO-SEDE DO TRT DA 5. REGIAO","NORDESTE","BA","BAHIA","SALVADOR","2.051.742,78"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15106","TRIBUNAL REGIONAL DO TRABALHO DA 5A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORDESTE","BA","BAHIA","SEM INFORMACAO","220.688,03"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15106","TRIBUNAL REGIONAL DO TRABALHO DA 5A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","131","COMUNICACAO SOCIAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","219I","PUBLICIDADE INSTITUCIONAL E DE UTILIDADE PUBLICA","NORDESTE","BA","BAHIA","SEM INFORMACAO","5.998,99"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15107","TRIBUNAL REGIONAL DO TRABALHO DA 6A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORDESTE","PE","PERNAMBUCO","SEM INFORMACAO","1.386.601,60"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15108","TRIBUNAL REGIONAL DO TRABALHO DA 7A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORDESTE","CE","CEARA","SEM INFORMACAO","404.180,24"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15109","TRIBUNAL REGIONAL DO TRABALHO DA 8A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","134X","CONSTRUCAO DO EDIFICIO-SEDE DO FORUM TRABALHISTA DE SANTAREM","NORTE","PA","PARA","SANTAREM","53.390,20"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15109","TRIBUNAL REGIONAL DO TRABALHO DA 8A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORTE","-8","SEM INFORMACAO","SEM INFORMACAO","472.747,55"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15110","TRIBUNAL REGIONAL DO TRABALHO DA 9A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","15NE","AMPLIACAO DO EDIFICIO-SEDE DO FORUM TRABALHISTA DE CASCAVEL","SUL","PR","PARANA","CASCAVEL","25.143,14"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15110","TRIBUNAL REGIONAL DO TRABALHO DA 9A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUL","PR","PARANA","SEM INFORMACAO","1.240.185,40"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15111","TRIBUNAL REGIONAL DO TRABALHO DA 10A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","62.594,14"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15113","TRIBUNAL REGIONAL DO TRABALHO DA 12A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","15WS","CONSTRUCAO DO EDIFICIO-SEDE DO FORUM TRABALHISTA DE TUBARAO","SUL","SC","SANTA CATARINA","TUBARAO","54.161,37"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15113","TRIBUNAL REGIONAL DO TRABALHO DA 12A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","161D","CONSTRUCAO DO EDIFICIO-SEDE DA VARA DO TRABALHO DE ARARANGUA","SUL","SC","SANTA CATARINA","ARARANGUA","41.140,77"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15113","TRIBUNAL REGIONAL DO TRABALHO DA 12A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUL","SC","SANTA CATARINA","SEM INFORMACAO","978.648,85"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15114","TRIBUNAL REGIONAL DO TRABALHO DA 13A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORDESTE","PB","PARAIBA","SEM INFORMACAO","274.745,28"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15115","TRIBUNAL REGIONAL DO TRABALHO DA 14A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORTE","-8","SEM INFORMACAO","SEM INFORMACAO","94.634,17"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15116","TRIBUNAL REGIONAL DO TRABALHO DA 15A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","1.003.179,57"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15117","TRIBUNAL REGIONAL DO TRABALHO DA 16A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORDESTE","MA","MARANHAO","SEM INFORMACAO","298.830,63"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15118","TRIBUNAL REGIONAL DO TRABALHO DA 17A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","SUDESTE","ES","ESPIRITO SANTO","SEM INFORMACAO","679.205,54"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15119","TRIBUNAL REGIONAL DO TRABALHO DA 18A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","CENTRO-OESTE","GO","GOIAS","SEM INFORMACAO","245.944,73"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15120","TRIBUNAL REGIONAL DO TRABALHO DA 19A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORDESTE","AL","ALAGOAS","SEM INFORMACAO","752.787,33"
"2025","JANEIRO","1","ORCAMENTO FISCAL","15000","JUSTICA DO TRABALHO","15121","TRIBUNAL REGIONAL DO TRABALHO DA 20A. REGIAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","02","JUDICIARIA","122","ADMINISTRACAO GERAL","0033","PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO","4256","APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO","NORDESTE","SE","SERGIPE","SEM INFORMACAO","338.741,03"
